34,40,30,34,24,36,28,31,29,25,29,32,29,16,20,26,13,20,19,21,21,14,15,12,11,18,19,5,16,9,7,4,8,8,7,5,5,13,7,9,11,6,5,9,4,4,7,6,3,2,3,6,4,2,6,4,1,2,2,4,2,3,4,3,3,3,1,4,0,3,0,1,3,2,4,2,1,1,3,0,2,1,1,0,0,0,1,1,1,0,1,1,2,1,0,1,1,1, 
43,38,45,39,40,32,28,32,29,31,20,24,28,24,22,23,24,20,14,12,13,13,13,11,15,6,10,5,8,9,11,10,7,5,8,10,9,11,6,8,2,4,10,7,8,5,7,8,6,4,2,2,1,3,5,5,4,8,1,4,4,4,2,2,4,1,2,2,3,3,0,3,1,1,0,0,2,2,0,1,0,0,3,2,1,0,0,0,0,0,1,0,1,2,0,2,0,1, 
60,37,46,35,28,27,31,26,32,27,21,26,18,19,15,30,15,24,22,7,8,19,17,17,12,17,10,8,12,6,12,12,5,13,9,7,9,15,9,7,3,5,6,13,9,3,1,5,5,6,6,3,2,2,4,5,3,2,4,3,5,4,1,5,5,1,0,3,2,2,0,2,2,1,1,2,3,2,0,1,2,1,2,0,2,0,1,1,0,4,0,0,1,2,0,1,0,2, 
41,57,34,40,31,35,28,28,37,28,17,16,29,13,25,28,14,12,13,23,17,14,12,11,14,11,10,14,8,12,11,12,8,10,11,3,11,7,6,7,7,10,4,8,9,7,4,5,6,2,3,3,5,5,4,1,5,2,3,1,3,4,1,1,2,1,3,3,1,1,1,2,2,0,1,1,0,0,2,0,1,1,2,0,2,1,0,0,1,1,0,1,0,1,0,1,0,1, 
52,52,40,34,36,27,25,27,39,21,23,25,19,26,17,19,19,27,14,18,10,20,16,18,13,13,14,9,13,10,6,11,12,9,9,6,3,7,6,9,9,7,5,8,7,7,5,4,5,5,7,5,3,1,3,6,4,2,2,3,3,3,2,0,1,1,2,0,3,1,0,1,0,0,2,3,2,1,3,0,0,0,0,1,1,0,1,0,1,1,0,1,2,0,0,0,0,0, 
65,38,33,33,34,29,31,28,37,22,24,17,24,25,13,19,27,19,15,17,12,15,15,12,17,8,8,12,9,18,9,13,8,7,9,15,8,7,10,6,4,6,6,3,7,3,3,6,6,8,4,4,4,5,2,2,2,1,1,3,0,2,4,7,2,2,4,1,1,1,2,2,1,1,3,2,2,0,3,0,0,2,0,1,0,3,2,0,2,1,0,0,2,1,1,0,0,2, 
40,41,33,37,28,34,33,28,19,27,24,30,24,35,25,25,22,20,13,15,19,18,13,13,14,16,12,10,7,9,6,11,11,11,5,5,7,8,7,6,8,6,6,5,8,4,4,3,4,6,7,5,5,4,2,3,8,3,2,3,2,2,0,3,1,2,0,4,1,0,1,2,1,0,1,1,3,1,1,0,0,1,1,2,0,1,2,1,1,1,1,0,1,0,0,0,1,1, 
40,46,28,31,26,32,33,32,22,21,24,25,27,31,19,20,24,16,12,23,21,17,18,15,14,13,14,10,6,16,10,17,11,10,5,9,4,5,7,6,7,12,3,7,3,4,3,4,3,4,7,3,2,7,5,4,4,6,3,3,0,2,4,3,3,2,2,4,2,3,2,4,3,2,1,2,0,3,2,1,0,0,2,2,2,1,2,1,0,1,3,0,0,0,0,1,0,1, 
46,35,40,28,35,32,30,25,36,21,23,20,27,28,21,25,22,21,16,15,16,18,16,15,16,16,17,13,17,8,11,8,4,9,11,6,9,5,4,6,4,9,8,8,3,0,3,4,3,5,5,1,4,1,2,2,5,2,2,4,3,3,5,3,1,4,0,3,3,2,2,0,1,4,1,1,1,2,2,0,1,2,3,0,0,1,0,1,1,0,1,0,0,1,1,1,0,2, 
33,55,28,28,42,22,25,45,29,23,27,27,27,19,32,20,15,23,23,20,18,15,8,14,16,17,18,7,13,8,9,9,6,8,9,9,5,11,5,8,4,4,4,4,6,8,6,6,7,5,4,1,4,1,2,2,4,5,1,2,3,2,1,6,1,3,1,0,4,2,3,3,3,4,0,1,2,1,0,3,0,2,0,3,0,0,0,0,0,1,0,2,1,2,0,1,0,0, 
36,41,31,43,44,35,29,30,35,22,21,26,24,21,31,18,17,16,19,17,22,16,18,22,11,11,10,8,10,12,14,7,9,10,9,7,7,5,11,8,5,3,10,5,10,3,1,3,5,4,5,1,4,2,3,4,5,1,4,1,4,0,3,4,1,1,4,1,3,0,2,2,4,1,3,0,0,2,1,1,2,2,1,0,1,0,1,2,2,0,0,0,0,1,0,0,0,0, 
41,54,35,32,19,50,22,34,23,26,30,22,24,17,13,16,23,14,14,9,11,18,14,12,16,21,15,4,10,8,9,17,8,9,10,9,10,8,8,6,7,18,12,9,4,3,5,4,6,6,6,6,2,4,5,2,2,5,0,2,0,2,2,2,2,1,1,0,4,2,2,3,1,3,1,0,2,0,3,4,1,3,0,2,1,1,2,1,2,1,0,1,0,1,2,4,2,0, 
40,48,31,27,30,38,22,27,28,28,30,27,17,20,25,27,12,19,16,20,15,13,12,17,16,9,12,5,15,16,15,8,8,8,9,10,8,9,2,7,11,5,4,5,4,8,7,4,4,8,4,4,8,1,5,5,1,4,6,4,4,0,3,2,2,3,2,5,3,2,4,0,1,2,2,2,1,3,3,4,1,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1, 
35,40,42,40,29,19,36,33,24,34,34,27,21,34,20,16,19,19,14,13,18,13,6,15,14,8,12,8,9,3,14,10,5,8,11,2,8,5,11,6,6,10,6,4,4,7,6,6,3,7,5,3,3,3,2,4,2,2,3,3,0,8,4,3,2,1,1,3,0,0,5,1,1,0,3,0,0,1,0,3,1,0,0,0,0,0,0,1,0,3,1,1,1,1,0,1,0,0, 
40,46,40,30,29,35,38,31,33,28,17,27,23,20,14,23,11,16,12,13,20,16,16,9,15,10,10,12,15,8,11,8,14,8,5,9,8,12,6,4,6,8,9,8,10,7,3,9,6,4,3,2,3,1,8,4,5,3,3,4,3,1,1,2,1,2,1,1,0,2,3,1,2,0,0,3,1,3,2,0,1,0,2,2,0,0,0,1,0,0,2,2,1,1,0,1,0,0, 
48,49,33,40,32,29,38,28,30,31,29,21,15,28,22,33,11,18,18,18,11,18,15,10,14,13,5,10,12,10,3,8,7,6,6,12,10,7,8,8,5,4,3,4,5,6,3,3,6,7,6,5,3,4,1,2,1,4,5,1,3,1,7,1,2,3,0,1,4,1,1,1,0,5,0,1,2,0,0,1,1,3,1,1,0,1,0,1,0,0,1,0,0,0,0,1,2,0, 
31,43,36,46,33,27,31,35,28,28,23,19,25,17,21,26,17,17,23,27,11,14,17,15,18,7,11,8,9,7,10,8,8,6,11,10,9,8,8,9,4,7,9,6,4,6,3,8,4,6,4,3,8,8,3,4,5,4,3,0,2,1,10,3,1,1,1,4,1,0,2,2,3,3,1,1,1,3,1,0,1,1,1,1,5,1,0,0,1,1,1,1,0,3,1,0,0,0, 
50,44,35,51,33,21,35,20,34,28,31,33,21,23,15,21,15,17,21,20,18,12,14,16,9,18,14,14,12,8,12,7,10,8,7,8,11,7,4,5,5,8,8,5,7,5,7,5,2,4,3,4,1,6,2,3,1,2,2,0,6,2,1,3,3,4,3,2,1,1,3,1,1,0,2,0,0,2,0,0,1,2,2,1,2,1,1,0,1,0,3,0,0,0,1,0,2,0, 
53,43,37,47,27,35,23,30,28,31,27,24,17,29,13,21,17,19,19,17,16,18,20,12,11,9,7,12,9,16,9,15,6,11,10,5,11,6,11,7,15,1,9,8,6,7,5,6,2,4,8,3,3,3,4,0,3,2,2,4,0,4,1,3,2,3,0,2,2,1,4,4,1,1,1,2,1,0,2,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,2,1,1, 
41,46,37,28,33,30,28,32,28,30,29,21,22,25,23,20,13,24,13,15,22,18,16,14,15,23,20,9,8,9,9,10,11,9,10,8,3,5,8,8,8,8,11,6,4,4,1,4,6,4,4,4,5,2,6,4,1,3,5,3,5,4,1,2,4,3,2,3,1,1,1,3,1,0,0,0,1,3,0,2,2,0,2,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0, 
51,41,47,41,34,28,25,28,25,25,36,27,26,28,17,15,21,17,16,12,20,25,14,13,15,14,7,15,13,7,6,11,7,9,6,7,14,8,3,7,4,5,5,2,6,4,2,2,2,4,6,4,3,2,4,2,3,3,4,2,4,2,3,1,4,3,3,1,3,4,0,2,3,1,0,2,1,1,0,1,1,1,1,1,0,1,0,0,2,3,0,1,2,0,1,1,1,1, 
41,35,41,30,31,37,31,31,31,22,34,22,18,21,35,16,19,13,20,18,16,15,15,18,13,9,12,9,9,10,9,10,13,7,6,9,6,9,4,2,7,7,10,9,4,7,6,8,5,5,0,5,3,7,5,3,3,4,3,2,4,7,4,2,2,1,3,5,3,5,2,1,0,1,3,0,2,2,1,0,2,0,1,0,0,0,1,0,0,0,0,1,0,3,2,1,0,0, 
47,42,32,30,50,34,29,26,20,25,24,21,17,27,17,13,26,19,21,19,16,8,14,11,22,15,18,15,17,10,10,9,13,11,10,9,12,2,9,4,3,11,4,7,4,7,4,6,8,4,1,6,6,7,1,1,6,3,1,4,1,1,0,3,1,2,2,4,2,1,3,1,1,0,0,0,1,1,0,3,0,1,2,1,0,0,0,0,1,0,0,0,1,1,1,0,3,1, 
31,40,38,27,32,26,37,31,24,22,26,24,23,19,26,15,25,17,18,12,14,11,21,19,16,12,15,11,20,7,4,8,11,9,8,7,6,3,4,7,9,9,7,4,6,5,6,2,2,5,6,3,4,2,4,3,3,3,4,0,2,0,2,0,2,0,2,0,1,0,2,3,3,0,3,1,0,2,1,1,1,1,0,1,0,1,1,1,3,1,0,0,0,0,0,2,0,0, 
33,32,22,24,25,15,16,25,16,14,26,21,14,10,15,8,11,8,15,7,8,5,9,15,10,14,6,8,4,5,11,4,3,10,8,6,6,9,8,4,3,3,6,4,4,2,2,4,2,1,1,4,3,2,2,4,0,3,1,0,3,1,1,2,0,1,4,5,2,1,0,0,0,0,1,0,1,1,1,2,1,3,2,1,2,0,2,1,0,0,0,1,0,0,0,0,0,1, 
7,11,10,13,8,5,4,4,4,7,6,5,11,5,4,4,6,5,3,8,3,4,4,5,3,2,1,2,1,4,5,2,3,0,3,2,3,2,0,1,2,5,1,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,2,0,1,1,0,1,0,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0, 
0,0,0,0,1,2,1,2,1,1,0,2,2,0,1,1,1,2,2,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
